Farmer_ID,Farmer_Name,Location,Crop,Season,Quantity_Produced,Quantity_Sold,Market_Price,Date_of_Sale,Demand_Index,Recommended_Crop
F1955,Alisha B.,Gujarat,Wheat,Kharif,4943,4942,21,2024-02-19,6,Groundnut
F1956,Tushar C.,Punjab,Tomato,Kharif,4133,4101,14,2022-07-08,8,Cotton
F1957,Nayantara D.,Rajasthan,Potato,Zaid,4229,4213,25,2023-05-14,3,Onion
F1958,Elakshi K.,Gujarat,Soybean,Kharif,3053,2990,45,2023-04-24,1,Maize
F1959,Tiya S.,Maharashtra,Wheat,Zaid,1608,1464,27,2023-08-18,1,Tomato
F1960,Dishani G.,Maharashtra,Onion,Zaid,2751,2674,22,2022-11-10,1,Rice
F1961,Lagan B.,Gujarat,Soybean,Zaid,4110,3925,49,2024-04-22,6,Cotton
F1962,Hazel G.,Punjab,Wheat,Kharif,976,835,23,2022-12-20,5,Groundnut
F1963,Priyansh M.,Gujarat,Tomato,Zaid,3595,3514,13,2022-04-02,2,Wheat
F1964,Shlok C.,Madhya Pradesh,Rice,Kharif,1116,1092,26,2022-07-24,8,Tomato
F1965,Kismat R.,Bihar,Groundnut,Rabi,1067,1063,61,2022-10-26,6,Rice
F1966,Nirvaan S.,Rajasthan,Rice,Zaid,4191,4092,30,2022-06-25,2,Cotton
F1967,Fateh I.,Punjab,Soybean,Zaid,1266,1153,44,2024-05-26,7,Mustard
F1968,Anika Z.,Karnataka,Onion,Kharif,884,878,25,2024-01-26,9,Bajra
F1969,Advik K.,Karnataka,Groundnut,Zaid,1722,1702,49,2022-03-27,9,Sugarcane
F1970,Chirag K.,Punjab,Maize,Zaid,2368,2281,22,2023-11-06,9,Soybean
F1971,Taran M.,Rajasthan,Tomato,Rabi,2377,2277,13,2023-05-20,4,Soybean
F1972,Onkar B.,Maharashtra,Rice,Kharif,2127,2011,32,2023-02-14,10,Tomato
F1973,Dhruv S.,Punjab,Sugarcane,Zaid,1559,1486,3,2022-10-16,10,Cotton
F1974,Mishti C.,Madhya Pradesh,Soybean,Rabi,3024,2983,53,2022-06-07,6,Mustard
F1975,Drishya B.,Gujarat,Mustard,Rabi,3440,3433,58,2023-05-05,1,Cotton
F1976,Khushi G.,Gujarat,Sugarcane,Kharif,2166,2081,5,2024-06-09,2,Potato
F1977,Vritika M.,Gujarat,Mustard,Kharif,2486,2416,48,2024-01-01,3,Rice
F1978,Umang H.,Maharashtra,Potato,Kharif,2653,2523,12,2023-05-02,2,Soybean
F1979,Saira M.,Karnataka,Soybean,Zaid,1582,1577,41,2022-05-28,5,Mustard
F1980,Samiha G.,Uttar Pradesh,Wheat,Rabi,1304,1239,24,2023-05-30,10,Groundnut
F1981,Azad D.,Bihar,Tomato,Zaid,1276,1235,15,2022-03-22,3,Onion
F1982,Taimur Y.,Uttar Pradesh,Maize,Zaid,3850,3698,19,2023-04-21,8,Maize
F1983,Hridaan S.,Karnataka,Rice,Kharif,2031,2027,29,2023-01-14,3,Cotton
F1984,Kiara D.,Bihar,Tomato,Zaid,3665,3581,14,2022-03-19,3,Maize
F1985,Samiha K.,Punjab,Soybean,Zaid,4688,4662,51,2023-03-25,5,Maize
F1986,Veer B.,Punjab,Sugarcane,Rabi,1579,1457,5,2023-07-10,8,Wheat
F1987,Divij S.,Punjab,Cotton,Rabi,3517,3366,66,2023-08-22,4,Tomato
F1988,Zaina B.,Bihar,Bajra,Rabi,3872,3792,22,2023-11-03,6,Potato
F1989,Rania T.,Madhya Pradesh,Bajra,Kharif,3951,3891,25,2022-09-02,10,Potato
F1990,Indrans D.,Maharashtra,Bajra,Rabi,3618,3530,25,2024-02-24,2,Maize
F1991,Nirvi S.,Karnataka,Wheat,Rabi,1320,1220,21,2022-01-16,5,Cotton
F1992,Rasha K.,Gujarat,Onion,Rabi,4542,4442,29,2024-02-25,2,Bajra
F1993,Seher L.,Maharashtra,Rice,Rabi,2109,1935,25,2024-02-18,7,Potato
F1994,Myra R.,Gujarat,Rice,Rabi,3872,3824,35,2022-10-27,10,Soybean
F1995,Rohan T.,Karnataka,Soybean,Rabi,3898,3867,51,2022-04-20,8,Wheat
F1996,Madhup V.,Maharashtra,Potato,Kharif,1546,1432,21,2022-02-17,1,Cotton
F1997,Jayesh B.,Karnataka,Wheat,Kharif,2681,2653,30,2022-07-22,6,Cotton
F1998,Sara S.,Punjab,Wheat,Rabi,1340,1318,25,2024-05-06,5,Sugarcane
F1999,Hazel B.,Uttar Pradesh,Wheat,Zaid,3856,3676,26,2023-10-20,3,Mustard
F2000,Vardaniya K.,Uttar Pradesh,Potato,Rabi,3184,3130,25,2022-07-06,8,Mustard
F2001,Anahi B.,Uttar Pradesh,Bajra,Zaid,4626,4551,18,2023-12-09,8,Rice
F2002,Nehmat L.,Punjab,Mustard,Rabi,2558,2432,46,2023-02-23,10,Rice
F2003,Sahil H.,Gujarat,Mustard,Kharif,4055,3957,49,2022-02-13,3,Onion
F2004,Ayesha L.,Bihar,Rice,Kharif,3985,3880,25,2023-03-28,6,Rice
F2005,Miraan G.,Uttar Pradesh,Maize,Kharif,3160,3056,28,2022-06-05,7,Soybean
F2006,Vardaniya C.,Maharashtra,Sugarcane,Zaid,4701,4569,3,2023-03-02,7,Wheat
F2007,Neelofar R.,Uttar Pradesh,Bajra,Rabi,3665,3482,25,2023-10-23,5,Mustard
F2008,Ojas R.,Madhya Pradesh,Mustard,Rabi,2218,2147,60,2023-11-28,9,Sugarcane
F2009,Ritvik G.,Madhya Pradesh,Maize,Zaid,3310,3295,24,2023-08-22,3,Sugarcane
F2010,Sahil S.,Rajasthan,Maize,Kharif,2667,2657,27,2023-12-10,6,Mustard
F2011,Fateh G.,Maharashtra,Rice,Rabi,2200,2000,30,2024-01-18,3,Soybean
F2012,Parinaaz S.,Karnataka,Cotton,Kharif,2214,2138,57,2022-07-07,6,Rice
F2013,Misha S.,Karnataka,Onion,Rabi,4894,4873,13,2023-02-14,1,Bajra
F2014,Saanvi R.,Karnataka,Mustard,Kharif,2018,1878,52,2023-04-07,6,Potato
F2015,Purab R.,Madhya Pradesh,Soybean,Rabi,1949,1891,41,2022-01-12,3,Maize
F2016,Rati T.,Madhya Pradesh,Groundnut,Kharif,4494,4313,59,2022-12-08,5,Sugarcane
F2017,Abram M.,Madhya Pradesh,Maize,Zaid,2203,2153,28,2023-09-16,8,Mustard
F2018,Kiara R.,Madhya Pradesh,Potato,Kharif,2379,2186,12,2024-04-27,2,Onion
F2019,Hazel G.,Bihar,Wheat,Kharif,4584,4558,22,2022-08-02,5,Cotton
F2020,Badal C.,Bihar,Cotton,Zaid,862,702,63,2023-12-21,5,Soybean
F2021,Tiya K.,Rajasthan,Sugarcane,Zaid,1809,1760,4,2022-01-01,8,Mustard
F2022,Zeeshan T.,Madhya Pradesh,Soybean,Zaid,2050,1949,55,2022-06-17,4,Mustard
F2023,Anika S.,Madhya Pradesh,Groundnut,Kharif,4993,4990,60,2023-08-31,6,Onion
F2024,Jhanvi M.,Punjab,Potato,Zaid,3593,3562,22,2024-05-12,6,Tomato
F2025,Ranbir S.,Maharashtra,Mustard,Zaid,3524,3351,52,2022-03-29,7,Maize
F2026,Chirag K.,Madhya Pradesh,Maize,Rabi,1693,1684,21,2024-05-29,7,Groundnut
F2027,Oorja T.,Bihar,Onion,Rabi,2597,2443,29,2024-06-03,9,Potato
F2028,Umang G.,Uttar Pradesh,Potato,Rabi,1887,1837,22,2024-04-21,2,Rice
F2029,Lakshay S.,Karnataka,Groundnut,Zaid,3208,3117,51,2022-10-25,10,Bajra
F2030,Vanya S.,Karnataka,Groundnut,Kharif,4061,3946,53,2022-04-20,9,Maize
F2031,Madhav C.,Bihar,Tomato,Rabi,1501,1408,19,2022-03-12,4,Soybean
F2032,Taimur T.,Madhya Pradesh,Wheat,Zaid,1190,1051,20,2023-10-09,5,Maize
F2033,Reyansh K.,Karnataka,Rice,Kharif,2821,2817,29,2023-03-22,4,Groundnut
F2034,Raunak C.,Karnataka,Mustard,Rabi,2309,2168,47,2023-04-13,9,Onion
F2035,Nitya S.,Punjab,Mustard,Rabi,2511,2320,48,2024-02-09,6,Mustard
F2036,Taran S.,Gujarat,Mustard,Kharif,3698,3504,55,2022-04-13,1,Soybean
F2037,Dishani W.,Gujarat,Wheat,Zaid,4155,4124,30,2022-11-19,3,Cotton
F2038,Renee B.,Madhya Pradesh,Groundnut,Zaid,1548,1520,57,2022-11-29,4,Cotton
F2039,Hiran Y.,Uttar Pradesh,Onion,Zaid,4570,4373,19,2023-10-16,9,Groundnut
F2040,Uthkarsh C.,Madhya Pradesh,Groundnut,Rabi,1798,1767,61,2024-02-28,3,Onion
F2041,Ivan K.,Gujarat,Rice,Rabi,916,731,29,2023-12-24,3,Wheat
F2042,Ishaan J.,Karnataka,Rice,Rabi,1648,1480,34,2023-03-13,7,Wheat
F2043,Ishita W.,Gujarat,Mustard,Zaid,2254,2080,45,2022-05-28,10,Wheat
F2044,Aniruddh R.,Uttar Pradesh,Cotton,Zaid,4496,4394,59,2023-01-25,10,Wheat
F2045,Vidur R.,Rajasthan,Tomato,Rabi,4522,4389,17,2022-01-28,9,Bajra
F2046,Suhana B.,Madhya Pradesh,Maize,Kharif,1360,1258,26,2023-06-27,4,Maize
F2047,Nitara C.,Bihar,Cotton,Zaid,889,799,65,2022-05-09,5,Maize
F2048,Mahika G.,Punjab,Tomato,Zaid,2344,2277,15,2024-02-26,6,Sugarcane
F2049,Eshani S.,Uttar Pradesh,Wheat,Rabi,830,681,27,2022-07-02,2,Sugarcane
F2050,Shray S.,Gujarat,Rice,Rabi,1401,1400,35,2022-08-05,7,Soybean
F2051,Kiara B.,Uttar Pradesh,Groundnut,Rabi,1064,946,58,2023-12-09,1,Groundnut
F2052,Kimaya M.,Punjab,Sugarcane,Kharif,2252,2230,5,2022-08-23,3,Mustard
F2053,Vardaniya M.,Karnataka,Maize,Zaid,1471,1449,20,2024-07-29,7,Groundnut
F2054,Armaan K.,Gujarat,Groundnut,Kharif,1622,1443,45,2022-03-06,6,Wheat
F2055,Shanaya J.,Punjab,Groundnut,Kharif,3647,3478,57,2023-02-24,6,Soybean
F2056,Samar T.,Punjab,Onion,Rabi,4135,3961,23,2022-11-17,8,Bajra
F2057,Amira B.,Karnataka,Groundnut,Rabi,1438,1304,50,2024-06-12,3,Bajra
F2058,Navya R.,Bihar,Maize,Kharif,4643,4565,27,2022-02-13,7,Soybean
F2059,Sumer V.,Rajasthan,Potato,Rabi,2358,2304,15,2023-03-17,9,Soybean
F2060,Shayak D.,Karnataka,Bajra,Rabi,2400,2313,26,2023-10-28,6,Tomato
F2061,Sara G.,Bihar,Soybean,Kharif,1149,1091,42,2023-02-20,8,Onion
F2062,Oorja S.,Uttar Pradesh,Cotton,Kharif,4399,4363,63,2023-06-15,5,Wheat
F2063,Arhaan B.,Punjab,Groundnut,Rabi,2010,1868,51,2023-05-02,1,Soybean
F2064,Abram S.,Karnataka,Soybean,Kharif,2978,2825,49,2024-03-28,1,Mustard
F2065,Misha S.,Uttar Pradesh,Groundnut,Kharif,826,773,50,2024-03-10,8,Mustard
F2066,Nehmat B.,Uttar Pradesh,Maize,Rabi,1579,1538,25,2024-03-01,10,Wheat
F2067,Hunar C.,Punjab,Sugarcane,Rabi,4919,4892,4,2023-10-25,10,Groundnut
F2068,Jayesh R.,Punjab,Wheat,Rabi,1757,1651,26,2022-09-02,1,Bajra
F2069,Diya S.,Karnataka,Potato,Kharif,1915,1742,18,2023-06-13,4,Wheat
F2070,Ira B.,Punjab,Wheat,Zaid,2394,2277,30,2022-04-01,2,Rice
F2071,Taran V.,Bihar,Cotton,Rabi,4299,4165,74,2023-04-20,1,Potato
F2072,Samarth S.,Bihar,Soybean,Kharif,1523,1520,45,2022-10-09,8,Onion
F2073,Anika G.,Karnataka,Tomato,Kharif,4191,4059,18,2024-01-07,1,Bajra
F2074,Hiran S.,Karnataka,Cotton,Rabi,4587,4444,58,2023-12-05,2,Bajra
F2075,Sara R.,Madhya Pradesh,Soybean,Rabi,2306,2159,49,2022-10-07,1,Potato
F2076,Emir A.,Rajasthan,Groundnut,Rabi,4307,4144,61,2023-01-28,10,Maize
F2077,Ehsaan T.,Bihar,Tomato,Kharif,4323,4203,9,2024-01-27,5,Cotton
F2078,Shayak G.,Madhya Pradesh,Soybean,Rabi,4283,4272,48,2022-12-09,5,Soybean
F2079,Zain T.,Uttar Pradesh,Soybean,Kharif,947,911,55,2024-04-24,7,Cotton
F2080,Aarna A.,Rajasthan,Groundnut,Rabi,2980,2859,55,2022-01-04,6,Potato
F2081,Indrans T.,Punjab,Potato,Zaid,2604,2474,23,2022-10-30,1,Wheat
F2082,Vardaniya S.,Madhya Pradesh,Sugarcane,Zaid,4215,4070,3,2024-06-10,8,Soybean
F2083,Arhaan S.,Maharashtra,Rice,Kharif,1730,1590,26,2022-09-02,5,Groundnut
F2084,Arnav E.,Punjab,Mustard,Kharif,2914,2736,57,2022-07-06,6,Cotton
F2085,Saira R.,Punjab,Soybean,Kharif,1332,1292,45,2024-07-09,8,Cotton
F2086,Nirvaan C.,Gujarat,Wheat,Zaid,3118,3026,23,2024-01-29,4,Cotton
F2087,Samiha G.,Madhya Pradesh,Groundnut,Rabi,1050,908,46,2023-03-12,2,Maize
F2088,Krish T.,Punjab,Cotton,Zaid,927,785,66,2024-01-11,7,Sugarcane
F2089,Armaan K.,Punjab,Wheat,Zaid,4420,4352,26,2023-01-20,7,Wheat
F2090,Ojas H.,Rajasthan,Mustard,Kharif,2304,2301,47,2022-12-16,1,Cotton
F2091,Inaaya  C.,Karnataka,Mustard,Zaid,4777,4767,52,2024-05-22,9,Potato
F2092,Neelofar G.,Uttar Pradesh,Maize,Rabi,1921,1865,25,2022-07-29,6,Potato
F2093,Rhea R.,Maharashtra,Maize,Zaid,1548,1497,23,2022-06-06,6,Sugarcane
F2094,Divij K.,Bihar,Mustard,Zaid,2707,2589,51,2023-05-10,9,Mustard
F2095,Shamik C.,Gujarat,Rice,Rabi,1616,1467,26,2022-01-05,7,Maize
F2096,Diya B.,Karnataka,Wheat,Rabi,4012,3892,30,2022-06-24,3,Onion
F2097,Jhanvi K.,Madhya Pradesh,Mustard,Rabi,3391,3206,48,2022-11-25,3,Cotton
F2098,Keya L.,Karnataka,Soybean,Kharif,4510,4486,45,2024-06-30,10,Wheat
F2099,Samarth B.,Uttar Pradesh,Tomato,Zaid,2894,2889,12,2022-04-05,10,Onion
F2100,Ishita E.,Karnataka,Maize,Rabi,1145,1085,21,2022-07-02,7,Soybean
F2101,Vardaniya M.,Uttar Pradesh,Onion,Zaid,2360,2263,25,2023-10-11,8,Maize
F2102,Nirvi K.,Uttar Pradesh,Bajra,Rabi,4848,4651,24,2024-01-13,7,Wheat
F2103,Emir D.,Punjab,Groundnut,Zaid,1810,1627,55,2022-01-22,7,Potato
F2104,Pranay B.,Bihar,Mustard,Rabi,2756,2696,47,2023-12-06,4,Maize
F2105,Kanav D.,Gujarat,Sugarcane,Zaid,4776,4769,5,2023-01-31,2,Maize
F2106,Sana L.,Karnataka,Soybean,Rabi,3569,3531,47,2023-10-18,10,Tomato
F2107,Diya R.,Punjab,Wheat,Zaid,4369,4202,28,2023-10-24,6,Sugarcane
F2108,Damini K.,Maharashtra,Soybean,Rabi,4334,4304,41,2023-11-05,1,Soybean
F2109,Yasmin B.,Maharashtra,Rice,Zaid,2590,2448,35,2022-10-14,8,Maize
F2110,Stuvan K.,Karnataka,Soybean,Rabi,1397,1233,47,2023-08-11,7,Tomato
F2111,Kavya R.,Rajasthan,Maize,Kharif,1846,1684,20,2022-04-05,6,Potato
F2112,Ishaan S.,Maharashtra,Soybean,Rabi,4892,4763,51,2023-07-25,3,Sugarcane
F2113,Hazel C.,Uttar Pradesh,Tomato,Rabi,2696,2538,14,2023-09-19,7,Tomato
F2114,Neelofar K.,Gujarat,Groundnut,Kharif,4161,3981,54,2023-01-14,4,Rice
F2115,Suhana B.,Uttar Pradesh,Mustard,Rabi,2677,2665,49,2022-11-09,6,Cotton
F2116,Jivin J.,Karnataka,Wheat,Rabi,4164,3990,25,2022-07-15,7,Mustard
F2117,Manikya B.,Madhya Pradesh,Mustard,Kharif,2772,2712,60,2023-03-24,4,Onion
F2118,Taran S.,Madhya Pradesh,Maize,Rabi,3109,2985,21,2023-05-02,9,Tomato
F2119,Aarush G.,Rajasthan,Rice,Zaid,2973,2903,35,2024-01-30,3,Maize
F2120,Jayan C.,Uttar Pradesh,Tomato,Kharif,2019,1898,20,2023-01-03,4,Potato
F2121,Pranay B.,Uttar Pradesh,Onion,Zaid,2918,2723,26,2024-02-16,3,Groundnut
F2122,Prerak S.,Punjab,Sugarcane,Rabi,2376,2186,3,2024-03-23,2,Cotton
F2123,Anvi H.,Gujarat,Wheat,Kharif,4353,4171,27,2024-01-31,5,Mustard
F2124,Nehmat K.,Madhya Pradesh,Groundnut,Zaid,959,835,50,2024-04-01,6,Mustard
F2125,Vidur S.,Karnataka,Tomato,Zaid,3946,3813,9,2024-01-05,6,Cotton
F2126,Uthkarsh R.,Madhya Pradesh,Cotton,Kharif,2996,2855,70,2022-11-26,9,Cotton
F2127,Vihaan B.,Punjab,Onion,Rabi,3241,3127,29,2022-12-31,9,Soybean
F2128,Fateh S.,Bihar,Groundnut,Zaid,1762,1720,49,2024-02-12,8,Rice
F2129,Shray L.,Maharashtra,Mustard,Kharif,1056,966,57,2022-07-15,4,Rice
F2130,Diya B.,Bihar,Wheat,Kharif,1546,1396,24,2024-06-23,8,Cotton
F2131,Ehsaan A.,Madhya Pradesh,Cotton,Zaid,1334,1254,71,2022-12-29,1,Groundnut
F2132,Yakshit L.,Madhya Pradesh,Onion,Rabi,1313,1166,24,2024-05-02,8,Sugarcane
F2133,Trisha B.,Uttar Pradesh,Tomato,Zaid,2468,2318,18,2023-09-14,7,Sugarcane
F2134,Raunak B.,Punjab,Mustard,Zaid,3200,3104,47,2022-03-16,9,Rice
F2135,Devansh S.,Madhya Pradesh,Rice,Kharif,3070,3015,29,2022-04-10,10,Bajra
F2136,Uthkarsh Z.,Madhya Pradesh,Soybean,Kharif,4287,4143,41,2022-05-25,10,Tomato
F2137,Kiaan R.,Maharashtra,Sugarcane,Rabi,1856,1827,5,2023-06-30,10,Cotton
F2138,Aayush D.,Madhya Pradesh,Rice,Zaid,4908,4904,28,2022-03-24,4,Rice
F2139,Ritvik H.,Karnataka,Soybean,Zaid,1814,1733,51,2024-03-15,7,Tomato
F2140,Hansh L.,Karnataka,Bajra,Rabi,1814,1751,26,2023-07-26,3,Rice
F2141,Jivin R.,Karnataka,Bajra,Rabi,2169,2070,26,2022-05-26,10,Sugarcane
F2142,Hansh D.,Rajasthan,Mustard,Kharif,916,837,54,2022-02-22,7,Potato
F2143,Diya S.,Gujarat,Mustard,Zaid,2992,2817,53,2022-08-20,10,Maize
F2144,Himmat C.,Uttar Pradesh,Rice,Zaid,3044,3034,33,2024-06-27,2,Soybean
F2145,Ira G.,Rajasthan,Cotton,Rabi,2226,2069,70,2022-01-02,5,Mustard
F2146,Ishaan R.,Uttar Pradesh,Groundnut,Kharif,2283,2138,53,2022-02-17,2,Tomato
F2147,Vihaan B.,Rajasthan,Groundnut,Rabi,4940,4862,51,2023-07-21,7,Wheat
F2148,Lagan D.,Rajasthan,Sugarcane,Kharif,2186,2037,3,2022-12-31,10,Sugarcane
F2149,Rati R.,Punjab,Potato,Kharif,1179,1024,15,2022-07-08,7,Mustard
F2150,Baiju M.,Bihar,Maize,Rabi,2072,1893,19,2023-05-14,1,Mustard
F2151,Kiaan S.,Bihar,Wheat,Kharif,964,874,30,2024-01-01,8,Wheat
F2152,Devansh K.,Maharashtra,Bajra,Rabi,4830,4769,20,2024-02-17,2,Soybean
F2153,Madhav D.,Gujarat,Onion,Zaid,2110,1972,25,2023-05-02,10,Sugarcane
F2154,Lakshit S.,Uttar Pradesh,Cotton,Kharif,3592,3402,65,2024-06-06,5,Soybean
F2155,Vanya G.,Madhya Pradesh,Bajra,Zaid,2770,2698,26,2024-06-14,1,Wheat
F2156,Piya Y.,Madhya Pradesh,Rice,Kharif,1666,1641,33,2022-04-20,9,Cotton
F2157,Dishani V.,Punjab,Onion,Zaid,2000,1888,22,2023-12-28,4,Bajra
F2158,Saksham D.,Rajasthan,Wheat,Zaid,4827,4756,22,2024-01-16,10,Potato
F2159,Yashvi C.,Maharashtra,Cotton,Zaid,902,785,61,2023-10-08,7,Bajra
F2160,Jayesh A.,Bihar,Wheat,Rabi,1408,1302,28,2022-01-29,4,Maize
F2161,Bhavin B.,Maharashtra,Tomato,Zaid,2793,2704,14,2023-05-05,4,Cotton
F2162,Saira S.,Maharashtra,Tomato,Rabi,3704,3506,16,2023-03-06,1,Wheat
F2163,Siya R.,Rajasthan,Soybean,Zaid,2564,2515,43,2022-05-18,3,Potato
F2164,Mamooty D.,Punjab,Sugarcane,Kharif,1864,1705,5,2023-12-12,1,Groundnut
F2165,Vardaniya D.,Rajasthan,Tomato,Kharif,3909,3797,9,2024-04-01,9,Mustard
F2166,Ojas B.,Rajasthan,Potato,Rabi,3493,3460,25,2022-02-03,8,Cotton
F2167,Parinaaz B.,Bihar,Rice,Kharif,2497,2356,29,2023-07-23,8,Wheat
F2168,Khushi B.,Gujarat,Mustard,Rabi,1741,1679,45,2023-08-20,1,Maize
F2169,Alisha D.,Maharashtra,Maize,Zaid,4996,4892,22,2024-07-12,4,Maize
F2170,Prerak R.,Rajasthan,Groundnut,Kharif,4756,4603,52,2022-05-15,3,Potato
F2171,Zaina R.,Punjab,Onion,Kharif,4010,3893,16,2022-01-23,8,Onion
F2172,Devansh G.,Karnataka,Bajra,Zaid,3093,2973,19,2024-01-22,5,Groundnut
F2173,Hridaan V.,Punjab,Mustard,Rabi,4640,4529,55,2023-02-14,5,Soybean
F2174,Rhea H.,Gujarat,Soybean,Zaid,4546,4403,55,2022-11-12,3,Onion
F2175,Aarna B.,Punjab,Potato,Rabi,2103,2088,16,2023-08-30,5,Potato
F2176,Anahita L.,Maharashtra,Cotton,Zaid,2227,2174,70,2023-12-13,2,Maize
F2177,Anya R.,Madhya Pradesh,Mustard,Kharif,4660,4533,54,2023-09-11,9,Potato
F2178,Bhamini R.,Gujarat,Cotton,Rabi,2830,2741,61,2022-01-27,4,Tomato
F2179,Vidur M.,Rajasthan,Sugarcane,Kharif,4002,3937,4,2023-06-26,10,Onion
F2180,Devansh Z.,Gujarat,Wheat,Rabi,2796,2718,23,2024-06-24,2,Groundnut
F2181,Ivan K.,Uttar Pradesh,Cotton,Kharif,4430,4409,65,2023-01-19,1,Groundnut
F2182,Umang T.,Bihar,Maize,Zaid,1912,1749,22,2023-05-07,4,Rice
F2183,Adira S.,Rajasthan,Onion,Rabi,3019,2981,24,2024-06-05,10,Potato
F2184,Dhanuk Z.,Maharashtra,Soybean,Rabi,990,987,48,2024-06-09,6,Potato
F2185,Anahi R.,Rajasthan,Sugarcane,Zaid,3391,3215,5,2024-01-24,2,Sugarcane
F2186,Tarini V.,Rajasthan,Wheat,Rabi,3914,3740,23,2022-01-15,10,Mustard
F2187,Damini G.,Maharashtra,Maize,Rabi,2885,2801,19,2023-12-29,1,Potato
F2188,Hiran S.,Gujarat,Wheat,Rabi,1404,1393,24,2023-09-14,4,Potato
F2189,Nirvi S.,Madhya Pradesh,Maize,Kharif,958,904,21,2022-04-28,4,Wheat
F2190,Onkar B.,Bihar,Tomato,Rabi,4210,4049,11,2022-07-21,5,Soybean
F2191,Azad B.,Uttar Pradesh,Maize,Zaid,4185,4102,28,2024-07-10,6,Onion
F2192,Faiyaz T.,Maharashtra,Tomato,Zaid,3561,3363,12,2023-11-12,5,Maize
F2193,Advik G.,Punjab,Groundnut,Zaid,1201,1094,52,2024-07-26,2,Cotton
F2194,Bhamini S.,Punjab,Tomato,Rabi,1666,1535,20,2023-04-15,5,Wheat
F2195,Riaan R.,Maharashtra,Tomato,Rabi,3944,3925,17,2022-06-10,3,Soybean
F2196,Advika B.,Punjab,Potato,Kharif,4827,4652,20,2024-02-26,10,Tomato
F2197,Rasha D.,Gujarat,Potato,Kharif,1109,1034,23,2022-06-26,7,Rice
F2198,Raunak S.,Gujarat,Potato,Zaid,2877,2846,19,2024-01-23,10,Sugarcane
F2199,Divij S.,Uttar Pradesh,Rice,Zaid,4812,4739,30,2022-08-07,9,Onion
F2200,Eva K.,Uttar Pradesh,Onion,Kharif,3529,3496,18,2022-05-12,10,Maize
F2201,Kabir Y.,Rajasthan,Soybean,Rabi,824,807,46,2023-12-21,2,Wheat
F2202,Miraya S.,Bihar,Rice,Kharif,2335,2203,26,2024-07-20,2,Bajra
F2203,Amira S.,Madhya Pradesh,Cotton,Zaid,1800,1646,67,2022-11-07,1,Soybean
F2204,Badal S.,Bihar,Wheat,Rabi,3892,3850,30,2023-05-14,3,Soybean
F2205,Nishith Z.,Maharashtra,Potato,Kharif,2452,2366,15,2022-12-06,1,Mustard
F2206,Akarsh L.,Punjab,Tomato,Kharif,1900,1738,11,2024-06-20,2,Rice
F2207,Mamooty K.,Maharashtra,Groundnut,Kharif,2789,2706,54,2022-01-29,6,Mustard
F2208,Mannat C.,Punjab,Mustard,Zaid,3919,3781,56,2023-01-14,1,Mustard
F2209,Yuvaan M.,Punjab,Potato,Zaid,3693,3559,21,2023-07-15,10,Bajra
F2210,Miraya B.,Madhya Pradesh,Onion,Zaid,1824,1637,18,2024-05-01,2,Potato
F2211,Pranay D.,Madhya Pradesh,Tomato,Kharif,818,748,20,2023-08-18,2,Soybean
F2212,Anaya R.,Gujarat,Mustard,Rabi,3552,3371,52,2023-08-07,8,Bajra
F2213,Alia B.,Karnataka,Cotton,Kharif,4304,4294,57,2023-03-08,6,Maize
F2214,Samar C.,Gujarat,Rice,Rabi,3664,3591,31,2023-01-20,1,Sugarcane
F2215,Madhup M.,Punjab,Cotton,Kharif,3418,3311,58,2023-10-05,6,Cotton
F2216,Himmat D.,Bihar,Rice,Kharif,4215,4132,34,2022-11-07,8,Sugarcane
F2217,Hridaan K.,Maharashtra,Mustard,Kharif,3674,3513,58,2022-03-29,3,Wheat
F2218,Faiyaz M.,Madhya Pradesh,Wheat,Kharif,2300,2232,22,2022-01-02,8,Wheat
F2219,Charvi A.,Maharashtra,Sugarcane,Kharif,1789,1782,3,2023-05-13,4,Soybean
F2220,Amani R.,Gujarat,Onion,Zaid,2377,2369,27,2022-09-30,5,Potato
F2221,Rati D.,Karnataka,Sugarcane,Kharif,4586,4439,3,2022-08-30,9,Maize
F2222,Aniruddh C.,Uttar Pradesh,Cotton,Rabi,3952,3922,61,2022-08-23,6,Wheat
F2223,Zoya K.,Uttar Pradesh,Tomato,Kharif,3424,3312,15,2024-06-12,1,Mustard
F2224,Aniruddh M.,Rajasthan,Potato,Zaid,3166,3161,24,2023-12-16,1,Rice
F2225,Prisha M.,Maharashtra,Cotton,Zaid,3424,3397,71,2023-09-27,2,Tomato
F2226,Kaira S.,Uttar Pradesh,Groundnut,Kharif,2666,2605,52,2024-05-01,1,Tomato
F2227,Nayantara L.,Punjab,Wheat,Rabi,1709,1585,26,2022-03-24,5,Tomato
F2228,Taran D.,Gujarat,Cotton,Kharif,4503,4413,56,2024-07-12,10,Soybean
F2229,Eva G.,Maharashtra,Groundnut,Kharif,3427,3413,55,2022-03-01,5,Soybean
F2230,Ranbir A.,Rajasthan,Bajra,Zaid,2576,2422,25,2022-01-26,8,Potato
F2231,Jayant W.,Uttar Pradesh,Onion,Rabi,4699,4561,29,2024-04-17,4,Maize
F2232,Aniruddh S.,Rajasthan,Mustard,Zaid,1049,899,53,2023-06-18,3,Cotton
F2233,Ahana  K.,Madhya Pradesh,Tomato,Kharif,1169,1132,16,2023-03-14,7,Soybean
